Parcel ID,Latitude (generated),Longitude (generated)
535153150,42.04531345,-93.61727617
535153140,42.04506465,-93.61727453
535153070,42.04428913,-93.61687171
535152280,42.04554232,-93.61837534
535152250,42.0449661,-93.61836888
535152230,42.04458193,-93.61836456
535152200,42.04400034,-93.61831391
535152150,42.04309877,-93.61769246
535152130,42.04318477,-93.61730476
535152070,42.04438914,-93.61792675
535152060,42.0445812,-93.6179284
535152050,42.04477331,-93.61792998
535152010,42.04554171,-93.61793681
535151160,42.04405678,-93.61940516
535151130,42.04347453,-93.61939827
535151110,42.04302009,-93.61955747
535151100,42.043144,-93.61914654
535151080,42.04308384,-93.61857928
535151040,42.04399047,-93.61906481
535151020,42.0443878,-93.61906926
535150300,42.04250993,-93.61994676
535150280,42.04238999,-93.61932775
535150240,42.04236463,-93.61812362
535150210,42.04248647,-93.6175026
535150070,42.0440118,-93.62011467
535126180,42.04758304,-93.6154865
535126140,42.04649625,-93.6151289
535126100,42.04597963,-93.61449362
535126040,42.0478781,-93.61454854
535126010,42.04807887,-93.61562595
535125090,42.04928556,-93.61521375
535125070,42.04877425,-93.61517389
535125060,42.0485538,-93.61541092
535125010,42.04927837,-93.61457463
535106190,42.04601852,-93.6184533
535106180,42.04605802,-93.6181867
535106140,42.04606667,-93.61710149
535105160,42.04681977,-93.61724527
535105110,42.04703779,-93.61593405
535105100,42.0472839,-93.61585451
535105090,42.04741299,-93.616123
535105060,42.04704394,-93.61701756
535105030,42.04707362,-93.61788525
535104120,42.0480949,-93.61789018
535104020,42.04783678,-93.6172282
535103070,42.04926721,-93.61704737
535103050,42.04915665,-93.61641422
535102010,42.04927337,-93.61765693
535101150,42.04921413,-93.61939376
535101120,42.04869538,-93.61938711
535101110,42.04850802,-93.61934689
535101020,42.04896557,-93.61888379
534479320,42.03791681,-93.62123061
534479300,42.03744786,-93.62116265
534479240,42.03610848,-93.62118721
534479150,42.03502132,-93.62074154
534479140,42.03524244,-93.62074234
534479130,42.03545924,-93.62074313
534479120,42.0356761,-93.62074392
534478230,42.03675827,-93.62225707
534478140,42.03476539,-93.62180805
534477270,42.036973,-93.62332534
534477110,42.03610482,-93.62292459
534477090,42.03653586,-93.62288205
534477080,42.03675534,-93.62288284
534477030,42.03795856,-93.6229188
534476320,42.03787816,-93.62439623
534476260,42.03652946,-93.62439123
534476150,42.0352141,-93.62394465
534476100,42.03631175,-93.62394867
534476080,42.03675083,-93.62395032
534475250,42.03691211,-93.62541458
534475185,42.03511561,-93.62539142
534475170,42.03479544,-93.62537941
534475160,42.03475874,-93.62501444
534475100,42.03607471,-93.62506613
534455080,42.03802463,-93.62702567
534455030,42.03801152,-93.62849798
534453150,42.03571529,-93.62806164
534453140,42.03588327,-93.62819865
534453080,42.03661114,-93.62871429
534452060,42.03470651,-93.62796351
534451170,42.03632674,-93.62944374
534451150,42.03605935,-93.62933769
534451130,42.03578734,-93.62922944
534451120,42.03564075,-93.6291641
534451110,42.03535051,-93.62916587
534451080,42.03561448,-93.6284789
534451050,42.03604875,-93.62894773
534451020,42.03643322,-93.62916123
534450180,42.03563307,-93.62983687
534450150,42.03604479,-93.62990738
534450110,42.03659352,-93.62992134
534450090,42.03686792,-93.62992226
534431130,42.03859573,-93.62169919
534431070,42.03903237,-93.62081377
534431050,42.03899282,-93.62145131
534431030,42.03898916,-93.62195043
534431020,42.0389479,-93.62224561
534430110,42.03859116,-93.62274485
534430090,42.03884794,-93.62305149
534430080,42.03897228,-93.62339756
534430050,42.03896642,-93.62416334
534429150,42.03988921,-93.62248026
534429130,42.03989457,-93.62188929
534429030,42.04175781,-93.62092793
534428100,42.04046592,-93.62268073
534428060,42.04058593,-93.62161569
534428020,42.04099417,-93.62240578
534427140,42.04186801,-93.6232614
534427090,42.04127363,-93.62221848
534427040,42.04177707,-93.62192928
534427010,42.0417867,-93.62292776
534426110,42.04182102,-93.62429347
534426040,42.04124632,-93.62365812
534425310,42.04093365,-93.62549461
534425080,42.04049084,-93.62478058
534425015,42.04172959,-93.62507411
534403440,42.04143283,-93.62829709
534403420,42.0414299,-93.62763749
534403410,42.04137413,-93.62731128
534403400,42.04137261,-93.62699842
534403370,42.04098551,-93.62670842
534403360,42.04074629,-93.62659335
534403290,42.03915409,-93.6265388
534403280,42.03893455,-93.62653673
534403260,42.03848187,-93.62653246
534403100,42.04180864,-93.62616883
534403080,42.04172984,-93.62679235
534403050,42.04171399,-93.62771849
534403040,42.04173953,-93.62799362
534402170,42.04000221,-93.62822968
534402140,42.04061329,-93.62794803
534402060,42.04077944,-93.6273008
534401200,42.03974829,-93.62950761
534401190,42.03955526,-93.62936981
534401140,42.03929409,-93.62807712
534401130,42.03926648,-93.62778675
534401120,42.03926959,-93.6274408
534401110,42.03927239,-93.62712794
534400290,42.03852082,-93.62862
534400120,42.03952729,-93.63006604
534400060,42.04065809,-93.62980432
534400050,42.04085892,-93.62962445
534400030,42.04128307,-93.62947129
534278230,42.04502735,-93.623147
534278190,42.04513865,-93.62199724
534278170,42.04498755,-93.62142339
534278150,42.04493587,-93.62114296
534278070,42.04350525,-93.62141992
534277090,42.04375752,-93.62164214
534277070,42.04420288,-93.62165866
534277060,42.04440042,-93.6216714
534276360,42.04380378,-93.62413
534276290,42.04322293,-93.62258638
534276230,42.04227461,-93.62206422
534276190,42.04283571,-93.62148989
534276180,42.04302198,-93.62157028
534276160,42.04320781,-93.62164056
534276070,42.04433051,-93.62364008
534276040,42.04491526,-93.62385493
534276010,42.04548539,-93.62386749
534275220,42.04286021,-93.62427664
534275170,42.04246252,-93.62378715
534275100,42.04260892,-93.62274802
534275060,42.04309402,-93.62330199
534275010,42.04361996,-93.62447089
534252270,42.04445534,-93.62550192
534252240,42.04371108,-93.62549119
534252110,42.04352116,-93.62488578
534252090,42.04385132,-93.62464429
534252070,42.04437208,-93.62495008
534252060,42.04456011,-93.62512281
534252040,42.0449074,-93.62512354
534251320,42.04273356,-93.62618797
534251280,42.04369602,-93.62623618
534251030,42.04388826,-93.62847305
534250410,42.04476112,-93.63049189
534250400,42.04459132,-93.63028052
534250370,42.04397773,-93.62999759
534250335,42.04438195,-93.6295657
534250300,42.04491642,-93.62970948
534250010,42.04528615,-93.6304382
534226120,42.04697099,-93.6242856
534226060,42.04588784,-93.62435442
534225120,42.04853307,-93.62435801
534225110,42.04826855,-93.62433997
534204120,42.04652898,-93.62543616
534204030,42.04674395,-93.62505138
534202180,42.04674279,-93.627342
534202170,42.04674645,-93.62702543
534202160,42.0467167,-93.62675267
534202130,42.04707222,-93.62612873
534202030,42.04808917,-93.62661743
534202020,42.04795716,-93.62690182
534201300,42.04587815,-93.62806883
534201280,42.04591753,-93.62751071
534201260,42.0459238,-93.62696886
534201250,42.04591716,-93.62673098
534201240,42.04589699,-93.6264428
534201230,42.04590028,-93.6261603
534201130,42.0467384,-93.628244
534201040,42.04781142,-93.62918988
534200030,42.04857257,-93.62949878
534178010,42.0422278,-93.62992927
534177230,42.04494324,-93.6318701
534177210,42.04456054,-93.63154426
534177180,42.04395628,-93.63107616
534176250,42.04493648,-93.63311238
534176230,42.04458193,-93.63281348
534176140,42.04274941,-93.63149842
534176060,42.04425109,-93.63216924
534175140,42.04294286,-93.63245473
534175100,42.0436778,-93.63297939
534175080,42.04405416,-93.63325104
534175010,42.04527231,-93.63421265
534152120,42.04374521,-93.637654
534152100,42.04351494,-93.63742014
534152070,42.04317295,-93.63672433
534152050,42.04274691,-93.63653844
534151180,42.04257942,-93.63783314
534151175,42.04261922,-93.63756148
534151120,42.0431006,-93.63781235
534151090,42.0435445,-93.63837651
534129380,42.04583323,-93.63283847
534129370,42.04584006,-93.63252403
534129230,42.04818121,-93.63057905
534129080,42.04627609,-93.63156352
534129060,42.04630968,-93.63196323
534129040,42.0464264,-93.63262929
534128210,42.04649899,-93.63299267
534128190,42.04691668,-93.63263624
534128100,42.04799251,-93.63225865
534128090,42.04777723,-93.63153578
534128050,42.04850455,-93.63196701
534128020,42.04873847,-93.63269816
534128010,42.04895314,-93.63267872
534127270,42.04913373,-93.63607369
534127260,42.04880015,-93.63583574
534127230,42.04917975,-93.63500884
534127210,42.04924015,-93.63424818
534127190,42.04937948,-93.63378484
534127170,42.04905566,-93.6336719
534127140,42.04853417,-93.6336449
534127130,42.04836979,-93.63370036
534127080,42.04772951,-93.63461217
534126090,42.04822454,-93.63478503
534126060,42.04856184,-93.63389833
534125210,42.04581976,-93.6345358
534125120,42.04695739,-93.635189
534125080,42.04767941,-93.63577607
534104100,42.04872305,-93.63917154
534104090,42.04852344,-93.63916922
534102025,42.04872866,-93.63974593
533352170,42.03498706,-93.65919086
533352150,42.03474265,-93.65911882
533352075,42.03485907,-93.65743203
533350120,42.03788511,-93.65809797
533350090,42.03757317,-93.65731421
533350050,42.0367991,-93.65814654
533350020,42.03629487,-93.65877506
533254130,42.04317435,-93.64529701
533254110,42.04273636,-93.64529512
533254100,42.04251969,-93.64529445
533254050,42.04196096,-93.6466941
533253210,42.04303276,-93.64816812
533253180,42.04341401,-93.64846458
533253160,42.04355827,-93.64873642
533253090,42.0427307,-93.64917721
533253070,42.04250798,-93.64921682
533253060,42.04236743,-93.64905506
533253050,42.04226504,-93.64904257
533253030,42.0421329,-93.64917361
533252130,42.04289471,-93.64601031
533252040,42.04365915,-93.64696539
533252020,42.04383511,-93.64741112
533251130,42.0446825,-93.64552027
533251120,42.04467354,-93.64572829
533251110,42.0444863,-93.64600574
533250190,42.04446728,-93.64846446
533250160,42.04447746,-93.64897053
533250130,42.04478703,-93.64901941
533250110,42.04492093,-93.64889373
533250050,42.04488375,-93.64776042
533244040,42.04628323,-93.64372499
533244030,42.0462185,-93.6440312
533242090,42.04637093,-93.64028363
533242080,42.04640811,-93.64050768
533242030,42.04661936,-93.64165159
533241030,42.04652892,-93.64267464
533241010,42.0464214,-93.64321557
533238045,42.04691467,-93.64111212
533236090,42.04694581,-93.64247259
533236070,42.04691302,-93.64266684
533236060,42.04689815,-93.64275308
533236050,42.04688322,-93.64283926
533236040,42.04686828,-93.64292551
533234020,42.04685555,-93.64378143
533223110,42.04597988,-93.64528433
533223100,42.04607465,-93.64529725
533223080,42.04624129,-93.64527781
533223050,42.04652696,-93.6452992
533223030,42.0467206,-93.64528409
533223020,42.04680154,-93.64528512
533223010,42.04688249,-93.64528622
533221110,42.04621728,-93.64574176
533221100,42.04623806,-93.64585671
533221090,42.04623794,-93.64594503
533221080,42.04623782,-93.64605181
533221060,42.04623751,-93.64628373
533221040,42.04623727,-93.64647889
533221030,42.04623715,-93.64658561
533217060,42.04680612,-93.64603469
533217050,42.04680599,-93.64612306
533215080,42.04616169,-93.64724552
533215070,42.04627731,-93.64724802
533215040,42.04655525,-93.64712185
533215030,42.04663716,-93.64698691
533215020,42.04675108,-93.64695692
533213140,42.04721399,-93.64575218
533213130,42.04721387,-93.64585891
533213120,42.04721375,-93.64594728
533213070,42.0472132,-93.64638911
533213040,42.04723081,-93.64668515
533213030,42.04711349,-93.64695564
533213020,42.04728067,-93.64692285
533213010,42.0473365,-93.64708869
533212150,42.04713086,-93.64528811
533212140,42.04721862,-93.64528829
533212130,42.04730097,-93.64528848
533212120,42.04737508,-93.64528866
533212110,42.04744091,-93.64528884
533212100,42.04751502,-93.64528896
533212060,42.04787999,-93.64528982
533212050,42.04795405,-93.64529
533212020,42.04817633,-93.64529049
533212010,42.04825282,-93.64535534
533210060,42.04837594,-93.6455647
533210020,42.04834309,-93.64596496
533210010,42.04834059,-93.64610124
533208140,42.04798147,-93.64591992
533208090,42.04756921,-93.64632457
533208080,42.04756634,-93.64647554
533208070,42.04760328,-93.64663169
533208050,42.04765131,-93.64691669
533208040,42.04775919,-93.64700757
533208030,42.04780167,-93.64717073
533208020,42.04793253,-93.64722486
533208010,42.04803554,-93.64731823
533206070,42.04739989,-93.6472098
533206060,42.04744286,-93.6473559
533206050,42.04742738,-93.64756935
533206040,42.04760401,-93.6475485
533206020,42.04781234,-93.64766492
533205110,42.04760755,-93.64828654
533205060,42.04719364,-93.64871228
533135020,42.04729231,-93.65004239
533130170,42.04640482,-93.65135074
533130160,42.04616748,-93.65134733
533130130,42.04560278,-93.65199383
533130020,42.04754526,-93.65169877
533128090,42.04806687,-93.65000253
533128030,42.04852222,-93.65068499
533127080,42.04853557,-93.65236666
533125140,42.04842397,-93.65380331
533125120,42.0484191,-93.65455805
533125080,42.04807138,-93.65487115
533120030,42.04750893,-93.65392759
533110130,42.04556097,-93.65323379
532479140,42.03518064,-93.66217424
532479120,42.03508318,-93.66185456
532479070,42.03499383,-93.66085284
532479050,42.03507837,-93.6605392
532479020,42.03465129,-93.66023542
532478020,42.03748552,-93.65957491
532477040,42.03743902,-93.66167457
532477030,42.0371336,-93.66213493
532476080,42.03765027,-93.66173601
532476050,42.03737703,-93.66092659
532378240,42.03528011,-93.67218601
532378220,42.03489667,-93.67190423
532378200,42.03475186,-93.67141036
532378180,42.03474113,-93.67091745
532378160,42.03473418,-93.670439
532378130,42.03490551,-93.6700338
532378120,42.03508348,-93.67001363
532378110,42.03527005,-93.66987228
532378070,42.035196,-93.67076874
532378050,42.03516199,-93.67108702
532377140,42.03493129,-93.67347211
532377130,42.03479086,-93.67343213
532377100,42.03475222,-93.67221678
532377060,42.03535825,-93.67250355
532377050,42.03556505,-93.67262283
532377020,42.03561972,-93.67333912
532376250,42.03608642,-93.67308429
532376180,42.03590357,-93.67138628
532376170,42.03587809,-93.67114949
532376160,42.03585261,-93.6709127
532376110,42.03556999,-93.66973216
532376090,42.03552568,-93.66943186
532376080,42.0353989,-93.66942845
532376070,42.03529651,-93.66946526
532376040,42.03468975,-93.66937786
532354230,42.03562929,-93.67587397
532354160,42.03480567,-93.675386
532354150,42.0348036,-93.67495764
532354090,42.03524683,-93.67383909
532354070,42.03565465,-93.67391814
532354060,42.03570066,-93.67433309
532354010,42.03579849,-93.67584556
532353180,42.03601151,-93.67675122
532353130,42.03516376,-93.67675859
532353120,42.03494854,-93.6768079
532353050,42.03530967,-93.67605718
532353030,42.03562637,-93.67614361
532353020,42.03576521,-93.67615421
532351150,42.03656201,-93.67745312
532351140,42.03653501,-93.67720469
532351090,42.03639696,-93.67593681
532351060,42.0363137,-93.67517188
532351050,42.03628597,-93.67491693
531479030,42.03532302,-93.68111841
531479020,42.03533868,-93.68052366
531478010,42.03559065,-93.68227231
531477050,42.03601255,-93.67918709
531477040,42.0362138,-93.67918562
531477020,42.03654305,-93.67918318
531475220,42.03557285,-93.68368903
531453140,42.03631882,-93.68531317
531453100,42.03647217,-93.68491736
531453040,42.03536855,-93.68477534
531453010,42.03474284,-93.68476535
531452260,42.03781801,-93.68790153
531452210,42.03754141,-93.68656441
531452180,42.03731291,-93.68616927
531452140,42.03660845,-93.68599252
531452100,42.03603217,-93.68593041
531452080,42.03577703,-93.68592638
531452070,42.0356288,-93.68592395
531452050,42.03535313,-93.6859724
531452020,42.03489619,-93.68591231
531452010,42.03472248,-93.68596235
531451290,42.03700006,-93.68736505
531451280,42.03681392,-93.68730666
531451150,42.03490387,-93.68674513
531451110,42.03552001,-93.686814
531451030,42.0366051,-93.68677237
531451020,42.03673828,-93.6868335
531450170,42.03736015,-93.68813326
531450120,42.03639769,-93.68811784
531450090,42.03581872,-93.68813485
531450040,42.03489765,-93.68813418
531450030,42.03470334,-93.68812997
531385130,42.03532497,-93.68892019
531385070,42.03630919,-93.68841717
531385060,42.03648948,-93.68842107
531385020,42.03720205,-93.68874258
531384070,42.03520069,-93.68976056
531384030,42.03491807,-93.69060917
531382120,42.03570968,-93.68969535
531382110,42.03574254,-93.68992617
531382090,42.03569731,-93.69042413
531382070,42.03589485,-93.69110189
531380110,42.03621612,-93.68987558
531380080,42.0362814,-93.69063325
531379050,42.03709721,-93.69024061
531379030,42.03705869,-93.68967633
531376090,42.03743378,-93.69040231
531376070,42.03754739,-93.69094769
531376060,42.03735661,-93.6909817
531376050,42.03717114,-93.69099639
531376030,42.0368183,-93.69095122
531376010,42.03645748,-93.69090478
531375140,42.03806016,-93.68990404
531375130,42.03807601,-93.69012419
531375120,42.03809259,-93.69035531
531375110,42.03811002,-93.69059741
531375100,42.03812702,-93.69083408
531375090,42.0381436,-93.6910652
531375070,42.03817682,-93.69152744
531375060,42.03819346,-93.69175851
531375050,42.03821004,-93.69198963
531375040,42.03822661,-93.69222081
531373060,42.03488808,-93.69263606
531371070,42.03549929,-93.69315987
531371050,42.03554823,-93.69265416
531369060,42.03589497,-93.69310885
531369020,42.03586761,-93.69201139
531369010,42.03588022,-93.69169298
531367050,42.0365077,-93.69283567
531367010,42.03638373,-93.69161588
531363080,42.03773578,-93.69315883
531363060,42.0376535,-93.69271201
531363050,42.03762772,-93.69247668
531363040,42.03760212,-93.69224281
531363030,42.03757701,-93.69201334
531363020,42.03755184,-93.69178392
531363010,42.037538,-93.69150386
528490080,42.05069887,-93.64010809
528490070,42.0507032,-93.64036305
528490040,42.05090908,-93.64113199
528488140,42.05105183,-93.64397811
528488130,42.05105213,-93.6437526
528488120,42.05105244,-93.64352708
528488110,42.05105268,-93.64330157
528488100,42.05105299,-93.64307605
528482130,42.05154455,-93.64154566
528482090,42.05118269,-93.63991628
528482040,42.05194261,-93.64087131
528482030,42.05196224,-93.64118319
528482020,42.05198187,-93.64149507
528482010,42.05200259,-93.64182451
528480180,42.05154089,-93.64458115
528480170,42.05154126,-93.64430773
528480160,42.05154156,-93.64406844
528480150,42.05154187,-93.64382909
528480130,42.05154248,-93.64335045
528480110,42.05154309,-93.64287181
528480100,42.05154339,-93.64263252
528480090,42.05154376,-93.6423591
528480070,42.05198833,-93.64272827
528480060,42.05197632,-93.64303851
528480040,42.05195352,-93.64362759
528480020,42.05196425,-93.64424428
528478040,42.05244222,-93.64088929
528478030,42.05246069,-93.64118276
528477080,42.05250591,-93.64239165
528477070,42.05249269,-93.64272949
528477050,42.05246977,-93.64331577
528477040,42.05245831,-93.64361034
528477030,42.05240931,-93.64393301
528477020,42.05243546,-93.64421509
528477010,42.05242601,-93.64455287
528462040,42.05012966,-93.64817659
528458180,42.05117739,-93.64853553
528458160,42.05078895,-93.64841356
528458150,42.05063262,-93.64811784
528458140,42.05040582,-93.64793468
528458130,42.05037705,-93.64755173
528458120,42.05031007,-93.64729062
528458110,42.05024308,-93.64702951
528458090,42.05053528,-93.64652241
528458080,42.05062,-93.64682807
528458070,42.0507166,-93.64705932
528458060,42.05081321,-93.64729056
528458050,42.05090982,-93.64752181
528458040,42.05100636,-93.64775305
528458030,42.05110303,-93.64798429
528458020,42.05122164,-93.64822249
528456240,42.05165554,-93.64794096
528456230,42.05155022,-93.64769935
528456220,42.05144959,-93.64745848
528456200,42.05125034,-93.64698148
528456190,42.05115368,-93.64675024
528456180,42.05105707,-93.646519
528456160,42.05081022,-93.64610106
528445070,42.05288612,-93.64294135
528445060,42.05288283,-93.64321331
528445020,42.05287527,-93.64429463
528445010,42.05287466,-93.64458091
528441090,42.0529044,-93.64184669
528441080,42.0529108,-93.64155371
528441020,42.05342358,-93.64155492
528439080,42.05337634,-93.64265495
528439060,42.05336945,-93.64318235
528439050,42.05336653,-93.643464
528439040,42.05336427,-93.64374108
528439030,42.05336263,-93.6440117
528439010,42.0533608,-93.64458073
528435070,42.05397627,-93.64277807
528435060,42.05397487,-93.6430869
528435050,42.0539728,-93.64339567
528435040,42.05397011,-93.64369805
528435030,42.05396688,-93.6439875
528435020,42.05396311,-93.64427786
528435010,42.05395847,-93.64458182
528431120,42.05524281,-93.64372096
528431110,42.05504009,-93.64371841
528431080,42.05440731,-93.6437234
528431070,42.05446692,-93.64317997
528431060,42.054503,-93.64289582
528431050,42.05446686,-93.64255804
528431040,42.05476935,-93.64269061
528431030,42.05498255,-93.64282396
528431020,42.05517887,-93.64293416
528429130,42.05405941,-93.64189088
528429120,42.05406337,-93.6415509
528429110,42.05427773,-93.64155499
528429100,42.05446814,-93.64169901
528429090,42.05443004,-93.64197237
528429080,42.05481086,-93.64189911
528429070,42.05501346,-93.64208994
528429060,42.05522977,-93.64215095
528429050,42.05542901,-93.64227999
528427100,42.05592076,-93.64349173
528427070,42.05568714,-93.64433388
528427040,42.05503912,-93.64440885
528427020,42.05462923,-93.64440976
528427010,42.05440054,-93.64441397
528390210,42.05126851,-93.65055858
528390100,42.05031135,-93.65031356
528390020,42.0495894,-93.65205904
528387050,42.05069375,-93.65174747
528387030,42.0501939,-93.65208714
528386040,42.0508073,-93.65248831
528385050,42.05145532,-93.65211317
528382030,42.05278019,-93.65033209
528382020,42.05272722,-93.65065421
528376010,42.05270101,-93.65472414
528366070,42.04930555,-93.65335338
528366050,42.04933322,-93.65401993
528366040,42.0493445,-93.65433766
528365090,42.04978639,-93.65483367
528365080,42.04976201,-93.65516895
528365070,42.04976542,-93.6555391
528365060,42.04971038,-93.65587774
528364110,42.05053089,-93.65376375
528363130,42.05142734,-93.65383122
528363110,42.05130575,-93.65440769
528363070,42.05083783,-93.65553136
528363050,42.05044519,-93.65577047
528363020,42.05034987,-93.65629342
528360050,42.04927544,-93.65657641
528358040,42.05186746,-93.65429256
528358030,42.05179621,-93.65456951
528358010,42.05155333,-93.65516231
528354110,42.05227193,-93.65584739
528354100,42.05215033,-93.65555964
528354060,42.05248659,-93.65529866
528354050,42.05262726,-93.65557354
528348030,42.05324652,-93.65034909
528348010,42.05324304,-93.65098974
528346050,42.05223158,-93.65158369
528344100,42.05326297,-93.65212463
528344070,42.05280786,-93.6525812
528344060,42.05302996,-93.65269725
528344040,42.05315631,-93.65316327
528344020,42.05333642,-93.65384597
528340030,42.05370547,-93.65324958
528328100,42.05460479,-93.65134166
528327070,42.05541518,-93.65154987
528327060,42.05541396,-93.65191989
528327010,42.0554028,-93.65362814
528326110,42.05591661,-93.65137189
528326060,42.05591131,-93.65296994
528326030,42.0558578,-93.65395434
528322020,42.05325804,-93.65656898
528321010,42.05441328,-93.65716988
528320060,42.05361392,-93.65809254
528315110,42.05356992,-93.65443244
528315090,42.05378964,-93.6549769
528315080,42.05390587,-93.65523758
528315070,42.05402351,-93.65550144
528315060,42.05414181,-93.65576687
528315030,42.05450611,-93.65658397
528294070,42.05830372,-93.6409887
528294060,42.05847907,-93.6408515
528294050,42.05860694,-93.64071254
528294010,42.05913355,-93.64007853
528292080,42.05676924,-93.64156285
528292070,42.05685238,-93.64181786
528292060,42.0568283,-93.64201888
528292040,42.05706503,-93.64218576
528292030,42.05714408,-93.64204783
528292020,42.05712446,-93.64182957
528290190,42.05764808,-93.64183237
528290180,42.05780033,-93.6420805
528290170,42.05782898,-93.64226877
528290140,42.05804389,-93.64282921
528290120,42.05825929,-93.6430755
528290090,42.05867399,-93.64359718
528290060,42.05912465,-93.64391808
528290030,42.05960921,-93.64418376
528290010,42.06000453,-93.6445252
528280230,42.0598516,-93.64108317
528280180,42.05904609,-93.64186644
528280150,42.05860097,-93.64230912
528280130,42.05805376,-93.64239335
528280110,42.05815342,-93.64181561
528280100,42.05815732,-93.64141925
528275160,42.05998118,-93.64246668
528275110,42.05926228,-93.64306228
528275080,42.05868624,-93.64258742
528275070,42.05883258,-93.64236068
528275060,42.0589969,-93.64219392
528275035,42.05953473,-93.64203277
528253020,42.05862822,-93.64944917
528253010,42.05863882,-93.64960764
528250100,42.06037187,-93.64095938
528250070,42.06033707,-93.64058302
528250060,42.06050804,-93.6406105
528250040,42.06085527,-93.6406177
528250030,42.06104714,-93.64070906
528250020,42.06124029,-93.6406987
528250010,42.06145983,-93.64061343
528240150,42.06148988,-93.64224884
528240130,42.06103562,-93.6424156
528240080,42.0601786,-93.64145113
528240070,42.06046446,-93.64175545
528240060,42.06063573,-93.64178038
528240050,42.06082705,-93.64155742
528240040,42.0609384,-93.64159984
528240030,42.06115679,-93.64182109
528240020,42.06131794,-93.64178148
528235200,42.06108407,-93.64333064
528235190,42.06087849,-93.64333558
528235180,42.06069192,-93.64332595
528235170,42.06050493,-93.64332863
528235160,42.06029593,-93.64338257
528235130,42.05981095,-93.64357005
528235120,42.05954618,-93.64363027
528235090,42.05992444,-93.64310184
528235050,42.06066529,-93.64272157
528235020,42.06111583,-93.64284469
528235010,42.0612963,-93.64296933
528235000,42.06149799,-93.64302839
528231050,42.06022626,-93.64454544
528231030,42.0606495,-93.64448619
528231020,42.06078048,-93.64419193
528231010,42.06100076,-93.64399067
528228580,42.06301985,-93.64205673
528228575,42.06302161,-93.64186156
528228565,42.06339054,-93.64175606
528228555,42.06339066,-93.64215303
528228550,42.06338993,-93.64236495
528228545,42.06338981,-93.64252336
528228540,42.06339018,-93.64274601
528228465,42.06195249,-93.64335173
528228460,42.06224042,-93.64287151
528228455,42.06213473,-93.64280111
528228450,42.06226553,-93.64258583
528228445,42.06228436,-93.6424295
528228440,42.0623021,-93.64224147
528228435,42.06230399,-93.64208318
528228430,42.0622996,-93.6418893
528228415,42.06225498,-93.64135531
528228405,42.06217386,-93.64096286
528228375,42.0625309,-93.64035256
528228360,42.06294835,-93.64035384
528228345,42.06282176,-93.64086546
528228340,42.06265872,-93.64086418
528228325,42.06271028,-93.64123378
528228295,42.06269126,-93.64209336
528228290,42.06268809,-93.6422848
528228285,42.0626664,-93.64252372
528228280,42.06264476,-93.64267945
528228275,42.06259326,-93.64290198
528228270,42.06257869,-93.64309598
528222090,42.06323378,-93.64412147
528222080,42.06305818,-93.64412049
528222060,42.06271345,-93.64416169
528222050,42.06251463,-93.64409367
528222040,42.06233032,-93.64404717
528222030,42.06214808,-93.64399097
528222020,42.06196456,-93.6438734
528222010,42.06176214,-93.64381044
528221100,42.06288947,-93.64563242
528221090,42.06262495,-93.64549973
528221070,42.06223176,-93.64532779
528221060,42.06209243,-93.64495904
528221050,42.06224834,-93.64470397
528221040,42.06248409,-93.64483403
528221030,42.06266707,-93.64479722
528221010,42.06284096,-93.64518949
528220040,42.06334459,-93.64547352
528218150,42.06171527,-93.64446382
528218140,42.06160538,-93.64480002
528218130,42.0616208,-93.6450818
528218100,42.06194158,-93.6457779
528218090,42.06210419,-93.64590889
528218080,42.06225078,-93.64607991
528218060,42.06256571,-93.64630482
528218050,42.06272314,-93.64641727
528218030,42.06303807,-93.64664218
528218020,42.0631955,-93.64675463
528218010,42.06339542,-93.64689731
528190010,42.05660974,-93.65085229
528188160,42.05720333,-93.65057046
528188150,42.0570885,-93.65056973
528188120,42.05708764,-93.65082938
528188090,42.05744822,-93.6499606
528188060,42.05744743,-93.65020178
528188040,42.05757902,-93.65056455
528188020,42.05744304,-93.65083145
528186190,42.05684512,-93.65144467
528186180,42.05697684,-93.65144546
528186170,42.05710855,-93.65144625
528186160,42.05724301,-93.65149489
528186130,42.05742695,-93.65177404
528186120,42.05739672,-93.6520321
528186110,42.05729829,-93.65218369
528186100,42.05724483,-93.65237141
528186090,42.0571528,-93.6525386
528186080,42.05699268,-93.65271151
528186050,42.05682757,-93.65337526
528186030,42.05676577,-93.65383025
528186010,42.0568322,-93.65445255
528181080,42.0580821,-93.64958667
528181070,42.05798562,-93.64972271
528181060,42.05800665,-93.64984802
528181050,42.05802804,-93.65000137
528181040,42.05799958,-93.6501983
528181030,42.05807229,-93.65038426
528181010,42.0583451,-93.65082566
528180140,42.05795259,-93.65133154
528180130,42.05795167,-93.65154444
528180120,42.05801293,-93.65175271
528180110,42.05797745,-93.65196244
528180080,42.05772664,-93.65253518
528180070,42.05761224,-93.65268
528178090,42.05844122,-93.65572512
528178070,42.05770464,-93.65562955
528178010,42.05852856,-93.65516749
528176070,42.05683013,-93.65514793
528176030,42.05736192,-93.65626813
528176010,42.0579894,-93.65636022
528175060,42.05855879,-93.64970522
528175050,42.0585786,-93.64991446
528175010,42.05870568,-93.65058802
528174080,42.05890932,-93.64970674
528174070,42.05891529,-93.6498835
528174060,42.05893815,-93.65002014
